customer_id,customer_name,company_name,account_type,customer_segment,industry,region,subscription_type,customer_tenure_months,monthly_contract_value,account_manager,account_created_date
ACC-06511,Jessica Lopez,Harbour Dental,Business,Small Business,Healthcare,Canterbury,Basic,35,80.08,Unassigned,2022-03-20
ACC-06512,Jessica Hernandez,Harbour Enterprises,Residential,Corporate,Unknown,Otago,Basic,54,0.0,Unassigned,2020-09-06
ACC-06513,James Rodriguez,Unknown,Residential,Corporate,Unknown,Auckland,Basic,19,57.7,Unassigned,2020-06-14
ACC-06514,Elizabeth Moore,Frontier Enterprises,Business,Corporate,Construction,Hawke's Bay,Basic,8,58.74,Unassigned,2022-07-29
ACC-06517,Elizabeth Hernandez,Summit Group,Business,Small Business,Retail,Southland,Enterprise,54,90.63,Unassigned,2021-07-04
ACC-06519,Thomas Lopez,Apex Construction,Business,Corporate,Manufacturing,Wellington,Enterprise,1,60.56,Unassigned,2019-06-19
ACC-06521,Elizabeth Rodriguez,Frontier Engineering,Business,Individual,Retail,Taranaki,Premium,9,204.31,Lisa Hartley,2022-11-22
ACC-06523,William Johnson,Unknown,Residential,Individual,Unknown,Auckland,Free,16,0.0,Unassigned,2022-06-28
ACC-06525,Elizabeth Gonzalez,Gateway Medical,Business,Corporate,Retail,Northland,Basic,15,248.34,Mike Patterson,2021-11-06
ACC-06526,Charles Williams,Unknown,Residential,Individual,Unknown,Canterbury,Free,9,0.0,Unassigned,2023-04-01
ACC-06528,Barbara Gonzalez,Unknown,Residential,Corporate,Unknown,Canterbury,Enterprise,4,0.0,Unassigned,2020-07-26
ACC-06530,Jennifer Garcia,Unknown,Residential,Small Business,Unknown,Hawke's Bay,Enterprise,11,0.0,Unassigned,2023-04-07
ACC-06531,David Jackson,Highland Holdings,Business,Small Business,Manufacturing,Auckland,Enterprise,26,528.9,Lisa Hartley,2020-05-13
ACC-06532,Barbara Anderson,Highland Dental,Business,Corporate,Construction,Northland,Enterprise,2,0.0,Unassigned,2020-06-14
ACC-06533,Barbara Garcia,Unknown,Residential,Small Business,Unknown,Wellington,Basic,5,46.16,Unassigned,2023-04-11
ACC-06535,John Taylor,Valley Consulting,Business,Corporate,Healthcare,Canterbury,Enterprise,11,398.79,Rob Thompson,2018-06-20
ACC-06536,John Martin,Southern Transport,Business,Corporate,Manufacturing,Canterbury,Free,9,0.0,Unassigned,2018-03-01
ACC-06537,Jessica Rodriguez,Harbour Plumbing,Business,Corporate,Transport & Logistics,Hawke's Bay,Basic,38,93.66,Unassigned,2023-11-14
ACC-06538,Jennifer Brown,Central Group,Business,Corporate,Construction,Otago,Free,40,207.43,Sarah Chen,2022-04-14
ACC-06539,Elizabeth Gonzalez,Unknown,Residential,Individual,Unknown,Auckland,Premium,11,134.47,Rob Thompson,2020-05-24
ACC-06540,Jennifer Rodriguez,Pacific Partners,Business,Small Business,Trades,Canterbury,Basic,23,91.07,Unassigned,2018-03-30
ACC-06541,Mary Garcia,Unknown,Residential,Individual,Unknown,Southland,Basic,9,350.79,Sarah Chen,2020-01-07
ACC-06542,Jessica Gonzalez,Frontier Construction,Business,Corporate,Healthcare,Canterbury,Basic,1,658.97,Rob Thompson,2021-02-04
ACC-06543,Barbara Hernandez,Valley Engineering,Business,Corporate,Manufacturing,Otago,Basic,31,0.0,Unassigned,2018-11-26
ACC-06547,Karen Wilson,Sterling Solutions,Business,Individual,Transport & Logistics,Bay of Plenty,Basic,23,76.44,Unassigned,2023-04-23
ACC-06548,Robert Smith,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,22,327.18,Rob Thompson,2020-04-20
ACC-06551,Jessica Davis,Unknown,Residential,Corporate,Unknown,Auckland,Enterprise,24,318.18,Sarah Chen,2021-09-24
ACC-06552,Jessica Martinez,Gateway Medical,Business,Individual,Construction,Canterbury,Basic,45,115.29,Unassigned,2023-08-18
ACC-06553,Linda Martinez,Frontier Tech,Business,Corporate,Trades,Northland,Free,24,0.0,Unassigned,2019-10-09
ACC-06556,Jessica Taylor,Pioneer Tech,Business,Individual,Construction,Bay of Plenty,Premium,25,194.74,Unassigned,2019-07-22
ACC-06557,Barbara Martinez,Unknown,Residential,Individual,Unknown,Wellington,Free,3,27.25,Unassigned,2021-01-15
ACC-06558,Barbara Miller,Unknown,Residential,Individual,Unknown,Waikato,Free,4,0.0,Unassigned,2023-07-12
ACC-06559,Barbara Gonzalez,Sterling Medical,Business,Individual,Healthcare,Waikato,Free,54,239.01,Mike Patterson,2020-01-20
ACC-06560,Linda Miller,Unknown,Residential,Individual,Unknown,Wellington,Basic,41,330.74,Lisa Hartley,2018-10-09
ACC-06564,Barbara Wilson,Unknown,Residential,Individual,Unknown,Auckland,Free,13,0.0,Unassigned,2019-07-07
ACC-06566,Charles Lopez,Unknown,Residential,Individual,Unknown,Canterbury,Basic,59,37.49,Unassigned,2021-04-25
ACC-06567,Charles Martin,Unknown,Residential,Corporate,Unknown,Waikato,Enterprise,1,130.21,Mike Patterson,2022-03-27
ACC-06568,Elizabeth Miller,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,12,353.98,Mike Patterson,2023-08-22
ACC-06569,David Jones,Northern Group,Business,Corporate,Trades,Canterbury,Basic,45,49.35,Unassigned,2023-03-28
ACC-06570,Karen Jones,Gateway Plumbing,Business,Small Business,Construction,Taranaki,Basic,6,74.17,Unassigned,2021-04-21
ACC-06571,James Taylor,Pioneer Electrical,Business,Small Business,Manufacturing,Canterbury,Enterprise,50,547.57,Rob Thompson,2018-10-28
ACC-06572,Jessica Jackson,Unknown,Residential,Individual,Unknown,Bay of Plenty,Enterprise,57,452.52,Mike Patterson,2019-05-30
ACC-06574,David Davis,Unknown,Residential,Small Business,Unknown,Taranaki,Free,1,307.22,Mike Patterson,2019-05-22
ACC-06575,David Brown,Unknown,Residential,Individual,Unknown,Wellington,Enterprise,1,123.23,Mike Patterson,2020-02-27
ACC-06576,John Taylor,Unknown,Residential,Individual,Unknown,Bay of Plenty,Premium,11,100.63,Mike Patterson,2019-08-24
ACC-06577,Charles Davis,Unknown,Residential,Individual,Unknown,Hawke's Bay,Premium,5,362.55,Sarah Chen,2018-08-11
ACC-06580,Barbara Moore,Frontier Logistics,Business,Corporate,Trades,Hawke's Bay,Enterprise,20,0.0,Unassigned,2018-05-27
ACC-06581,David Davis,Unknown,Residential,Individual,Unknown,Auckland,Basic,4,0.0,Unassigned,2018-11-20
ACC-06582,Jessica Rodriguez,Frontier Group,Business,Corporate,Professional Services,Taranaki,Basic,23,190.25,Unassigned,2021-07-30
ACC-06583,John Wilson,Unknown,Residential,Individual,Unknown,Manawatu-Whanganui,Enterprise,47,329.53,Lisa Hartley,2022-04-20
ACC-06585,David Davis,Unknown,Residential,Individual,Unknown,Canterbury,Basic,32,39.5,Unassigned,2019-03-09
ACC-06586,Sarah Johnson,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,27,361.11,Mike Patterson,2022-04-05
ACC-06590,Charles Thomas,Unknown,Residential,Individual,Unknown,Northland,Basic,8,39.04,Unassigned,2022-08-14
ACC-06592,Charles Miller,Highland Group,Business,Corporate,Hospitality,Canterbury,Free,54,180.79,Rob Thompson,2020-02-20
ACC-06593,Jennifer Martin,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,35,361.83,Sarah Chen,2018-06-17
ACC-06594,Mary Davis,Unknown,Residential,Small Business,Unknown,Auckland,Free,7,0.0,Unassigned,2019-12-16
ACC-06595,Barbara Wilson,Coastal Enterprises,Business,Corporate,Transport & Logistics,Northland,Enterprise,6,596.85,Lisa Hartley,2018-09-10
ACC-06596,Linda Lopez,Kiwi Group,Business,Small Business,Construction,Manawatu-Whanganui,Basic,18,101.1,Unassigned,2023-05-12
ACC-06598,Karen Rodriguez,Gateway Industries,Business,Small Business,Trades,Auckland,Basic,18,79.44,Unassigned,2019-12-17
ACC-06599,David Johnson,Kiwi Services,Business,Corporate,Healthcare,Otago,Basic,1,670.16,Mike Patterson,2020-09-20
ACC-06600,Jessica Jones,Unknown,Residential,Individual,Unknown,Canterbury,Basic,16,46.56,Unassigned,2023-01-11
ACC-06601,Linda Gonzalez,Coastal Enterprises,Business,Small Business,Healthcare,Wellington,Basic,58,57.05,Unassigned,2022-05-14
ACC-06603,Karen Johnson,Coastal Electrical,Business,Corporate,Education,Bay of Plenty,Enterprise,37,185.47,Mike Patterson,2023-11-20
ACC-06604,Charles Martin,Harbour Legal,Business,Individual,Construction,Waikato,Enterprise,28,0.0,Unassigned,2019-11-22
ACC-06607,Sarah Garcia,Coastal Solutions,Business,Corporate,Construction,Southland,Free,1,0.0,Unassigned,2023-02-07
ACC-06608,Mary Hernandez,Unknown,Residential,Small Business,Unknown,Canterbury,Free,15,0.0,Unassigned,2020-07-03
ACC-06609,Barbara Gonzalez,Alpha Systems,Business,Corporate,Hospitality,Canterbury,Basic,28,0.0,Unassigned,2021-01-17
ACC-06611,David Jones,Unknown,Residential,Corporate,Unknown,Canterbury,Enterprise,9,0.0,Unassigned,2021-08-13
ACC-06612,John Jackson,Northern Medical,Business,Individual,Healthcare,Hawke's Bay,Enterprise,25,775.33,Rob Thompson,2018-11-06
ACC-06616,Barbara Martin,Unknown,Residential,Individual,Unknown,Wellington,Enterprise,28,447.42,Rob Thompson,2018-07-18
ACC-06619,Elizabeth Taylor,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,14,349.1,Sarah Chen,2021-09-26
ACC-06623,James Rodriguez,Central Services,Business,Small Business,Trades,Bay of Plenty,Enterprise,49,458.21,Mike Patterson,2022-03-15
ACC-06624,James Williams,Central Engineering,Business,Corporate,Education,Auckland,Premium,5,0.0,Unassigned,2021-09-10
ACC-06625,Charles Wilson,Kiwi Systems,Business,Corporate,Manufacturing,Bay of Plenty,Enterprise,7,414.28,Mike Patterson,2023-06-01
ACC-06627,Elizabeth Taylor,Central Medical,Business,Small Business,Transport & Logistics,Canterbury,Basic,25,0.0,Unassigned,2023-07-21
ACC-06628,Patricia Taylor,Summit Engineering,Business,Corporate,Hospitality,Wellington,Basic,25,0.0,Unassigned,2022-08-25
ACC-06629,David Davis,Kiwi Consulting,Business,Corporate,Manufacturing,Auckland,Premium,28,199.65,Lisa Hartley,2020-12-22
ACC-06630,John Hernandez,Highland Tech,Business,Small Business,Healthcare,Auckland,Basic,3,85.96,Unassigned,2020-07-15
ACC-06631,Richard Taylor,Unknown,Residential,Individual,Unknown,Waikato,Premium,21,105.29,Lisa Hartley,2019-01-20
ACC-06632,David Williams,Ridge Solutions,Business,Corporate,Education,Auckland,Free,10,0.0,Unassigned,2019-12-20
ACC-06633,Joseph Gonzalez,Unknown,Residential,Corporate,Unknown,Otago,Basic,17,118.88,Mike Patterson,2020-07-16
ACC-06635,Barbara Williams,Alpha Ltd,Business,Corporate,Healthcare,Canterbury,Basic,40,57.26,Unassigned,2023-07-17
ACC-06637,Michael Martinez,Northern Holdings,Business,Corporate,Education,Waikato,Free,8,0.0,Unassigned,2018-03-28
ACC-06638,Jennifer Taylor,Frontier Transport,Business,Small Business,Trades,Canterbury,Basic,11,328.3,Lisa Hartley,2019-02-20
ACC-06641,John Martinez,Unknown,Residential,Individual,Unknown,Otago,Premium,17,116.24,Rob Thompson,2023-08-13
ACC-06642,James Jackson,Highland Partners,Business,Corporate,Professional Services,Canterbury,Enterprise,13,814.07,Mike Patterson,2022-04-11
ACC-06644,Jessica Smith,Unknown,Residential,Individual,Unknown,Canterbury,Basic,58,0.0,Unassigned,2023-01-03
ACC-06645,David Lopez,Unknown,Residential,Individual,Unknown,Auckland,Free,22,163.57,Unassigned,2023-02-03
ACC-06646,Richard Hernandez,Gateway Ltd,Business,Individual,Construction,Auckland,Enterprise,5,602.34,Sarah Chen,2023-03-25
ACC-06647,Barbara Garcia,Coastal Enterprises,Business,Small Business,Retail,Canterbury,Basic,54,528.72,Lisa Hartley,2020-12-27
ACC-06648,Linda Wilson,Unknown,Residential,Individual,Unknown,Northland,Basic,4,279.12,Sarah Chen,2023-10-22
ACC-06649,Jennifer Taylor,Peak Group,Business,Corporate,Trades,Auckland,Enterprise,22,92.52,Unassigned,2022-07-28
ACC-06650,Barbara Garcia,Unknown,Residential,Individual,Unknown,Bay of Plenty,Premium,33,129.37,Unassigned,2021-12-07
ACC-06651,Richard Rodriguez,Highland Systems,Business,Small Business,Education,Wellington,Free,41,0.0,Unassigned,2021-02-24
ACC-06652,Jennifer Williams,Southern Transport,Business,Small Business,Trades,Auckland,Basic,9,100.01,Unassigned,2018-02-18
ACC-06653,Karen Rodriguez,Unknown,Residential,Small Business,Unknown,Otago,Basic,35,48.69,Unassigned,2022-02-01
ACC-06654,Joseph Wilson,Apex Engineering,Business,Corporate,Education,Hawke's Bay,Premium,2,265.41,Sarah Chen,2023-10-30
ACC-06655,Charles Smith,Unknown,Residential,Individual,Unknown,Otago,Free,60,0.0,Unassigned,2021-03-29
ACC-06656,Jennifer Moore,Highland Engineering,Business,Corporate,Healthcare,Canterbury,Enterprise,2,749.37,Lisa Hartley,2019-11-01
ACC-06661,Sarah Lopez,Metro Ltd,Business,Corporate,Construction,Wellington,Enterprise,25,535.25,Sarah Chen,2018-08-06
ACC-06662,Jessica Anderson,Peak Ltd,Business,Small Business,Construction,Auckland,Enterprise,39,492.17,Sarah Chen,2020-09-25
ACC-06663,Robert Garcia,Northern Industries,Business,Corporate,Transport & Logistics,Canterbury,Free,54,0.0,Unassigned,2022-02-25
ACC-06664,Elizabeth Johnson,Alpha Consulting,Business,Corporate,Professional Services,Auckland,Premium,16,761.3,Sarah Chen,2018-07-25
ACC-06665,James Miller,Pacific Enterprises,Business,Small Business,Technology,Auckland,Enterprise,5,85.81,Unassigned,2023-04-25
ACC-06666,Karen Wilson,Unknown,Residential,Individual,Unknown,Canterbury,Basic,60,42.53,Unassigned,2018-03-31
ACC-06667,Sarah Hernandez,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,42,301.2,Sarah Chen,2022-06-15
ACC-06668,Jennifer Rodriguez,Valley Logistics,Business,Corporate,Agriculture,Auckland,Free,36,0.0,Unassigned,2023-11-04
ACC-06669,Karen Johnson,Peak Partners,Business,Small Business,Professional Services,Auckland,Free,1,0.0,Unassigned,2018-05-29
ACC-06671,Michael Thomas,Coastal Holdings,Business,Corporate,Trades,Wellington,Enterprise,6,618.07,Sarah Chen,2019-06-13
ACC-06672,Charles Miller,Unknown,Residential,Individual,Unknown,Bay of Plenty,Premium,13,126.39,Unassigned,2018-04-06
ACC-06674,Sarah Martin,Southern Transport,Business,Corporate,Professional Services,Auckland,Basic,14,71.87,Unassigned,2022-07-15
ACC-06675,Mary Williams,Apex Medical,Business,Corporate,Trades,Canterbury,Free,7,0.0,Unassigned,2021-04-12
ACC-06676,John Jackson,Sterling Logistics,Business,Individual,Agriculture,Canterbury,Basic,6,87.21,Unassigned,2019-09-12
ACC-06677,David Gonzalez,Kiwi Tech,Business,Corporate,Technology,Wellington,Enterprise,16,642.51,Mike Patterson,2019-09-25
ACC-06678,David Garcia,Highland Electrical,Business,Corporate,Professional Services,Auckland,Basic,18,0.0,Unassigned,2020-07-03
ACC-06679,Elizabeth Lopez,Valley Electrical,Business,Small Business,Construction,Canterbury,Free,28,29.51,Unassigned,2022-07-20
ACC-06681,Karen Jackson,Summit Legal,Business,Corporate,Professional Services,Wellington,Enterprise,4,762.81,Mike Patterson,2018-05-05
ACC-06682,John Taylor,Southern Services,Business,Small Business,Construction,Northland,Free,54,0.0,Unassigned,2022-09-21
ACC-06683,Barbara Moore,Pioneer Consulting,Business,Individual,Professional Services,Bay of Plenty,Enterprise,31,556.93,Mike Patterson,2019-08-10
ACC-06685,Jessica Thomas,Coastal Transport,Business,Individual,Construction,Manawatu-Whanganui,Enterprise,3,446.14,Sarah Chen,2021-09-27
ACC-06687,Susan Miller,Northern Consulting,Business,Small Business,Construction,Bay of Plenty,Basic,4,88.36,Unassigned,2020-07-25
ACC-06689,Patricia Brown,Unknown,Residential,Small Business,Unknown,Taranaki,Free,4,364.94,Rob Thompson,2020-10-17
ACC-06694,Jessica Wilson,Summit Logistics,Business,Corporate,Construction,Otago,Premium,2,82.47,Unassigned,2019-07-13
ACC-06695,James Anderson,Metro Logistics,Residential,Individual,Unknown,Auckland,Enterprise,3,319.86,Lisa Hartley,2023-07-21
ACC-06696,Patricia Lopez,Unknown,Residential,Individual,Unknown,Auckland,Free,20,0.0,Unassigned,2020-11-03
ACC-06697,Mary Brown,Harbour Legal,Business,Small Business,Trades,Canterbury,Enterprise,34,790.78,Sarah Chen,2019-01-06
ACC-06698,Charles Jones,Unknown,Residential,Small Business,Unknown,Auckland,Premium,48,96.92,Unassigned,2019-10-10
ACC-06699,Barbara Hernandez,Southern Consulting,Business,Corporate,Retail,Canterbury,Free,4,0.0,Unassigned,2022-01-19
ACC-06701,John Martin,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,24,363.71,Lisa Hartley,2023-05-12
ACC-06702,David Brown,Unknown,Residential,Individual,Unknown,Nelson-Marlborough,Free,46,0.0,Unassigned,2023-07-01
ACC-06704,Robert Williams,Metro Consulting,Business,Individual,Trades,Auckland,Enterprise,17,705.07,Sarah Chen,2020-05-17
ACC-06706,Charles Martinez,Summit Plumbing,Business,Corporate,Construction,Auckland,Basic,11,102.84,Unassigned,2018-05-14
ACC-06707,Susan Johnson,Sterling Construction,Business,Corporate,Technology,Otago,Basic,35,141.41,Unassigned,2021-12-16
ACC-06709,Barbara Lopez,Pacific Services,Business,Corporate,Education,Wellington,Basic,17,714.24,Mike Patterson,2019-07-19
ACC-06710,Robert Brown,Peak Enterprises,Business,Small Business,Construction,Auckland,Basic,9,80.18,Unassigned,2022-06-17
ACC-06713,John Miller,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,10,305.12,Mike Patterson,2023-05-29
ACC-06714,Joseph Moore,Central Legal,Business,Small Business,Retail,Waikato,Free,25,0.0,Unassigned,2019-09-08
ACC-06715,Charles Hernandez,Island Tech,Business,Small Business,Trades,Waikato,Premium,16,173.2,Unassigned,2020-07-28
ACC-06716,Michael Garcia,Pioneer Engineering,Business,Corporate,Trades,Auckland,Basic,36,65.07,Unassigned,2022-09-25
ACC-06718,Elizabeth Lopez,Unknown,Residential,Individual,Unknown,Otago,Enterprise,34,297.07,Mike Patterson,2019-12-09
ACC-06721,Mary Martin,Southern Solutions,Business,Individual,Professional Services,Auckland,Enterprise,21,526.3,Mike Patterson,2021-02-04
ACC-06723,Susan Gonzalez,Summit Enterprises,Business,Corporate,Property Management,Otago,Free,3,496.69,Lisa Hartley,2020-12-20
ACC-06725,James Williams,Frontier Engineering,Business,Small Business,Technology,Bay of Plenty,Premium,17,301.15,Mike Patterson,2020-02-10
ACC-06728,Elizabeth Martinez,Alpha Engineering,Business,Corporate,Professional Services,Auckland,Free,38,0.0,Unassigned,2018-08-20
ACC-06729,John Smith,Unknown,Residential,Small Business,Unknown,Canterbury,Free,7,42.73,Unassigned,2020-07-02
ACC-06730,Elizabeth Lopez,Unknown,Residential,Individual,Unknown,Auckland,Basic,9,43.73,Unassigned,2020-09-03
ACC-06731,Susan Wilson,Unknown,Residential,Individual,Unknown,Auckland,Premium,54,98.12,Unassigned,2023-06-25
ACC-06733,Linda Brown,Highland Logistics,Business,Corporate,Professional Services,Otago,Premium,1,287.96,Sarah Chen,2022-06-03
ACC-06734,Richard Thomas,Unknown,Residential,Individual,Unknown,Hawke's Bay,Premium,35,127.42,Unassigned,2022-12-24
ACC-06735,Jennifer Davis,Frontier Consulting,Residential,Individual,Unknown,Waikato,Enterprise,7,309.81,Mike Patterson,2022-10-23
ACC-06736,Linda Johnson,Unknown,Residential,Corporate,Unknown,Otago,Basic,12,59.32,Unassigned,2020-05-05
ACC-06737,Michael Smith,Highland Ltd,Business,Corporate,Education,Waikato,Enterprise,6,0.0,Unassigned,2023-03-14
ACC-06740,Barbara Williams,Valley Consulting,Business,Individual,Hospitality,Canterbury,Enterprise,7,0.0,Unassigned,2021-08-19
ACC-06741,Michael Miller,Unknown,Residential,Individual,Unknown,Hawke's Bay,Basic,27,40.58,Unassigned,2021-11-24
ACC-06742,John Jones,Frontier Medical,Business,Individual,Retail,Canterbury,Basic,19,97.25,Unassigned,2022-08-07
ACC-06744,David Rodriguez,Island Engineering,Business,Small Business,Trades,Manawatu-Whanganui,Enterprise,48,0.0,Unassigned,2022-03-24
ACC-06745,Joseph Anderson,Summit Transport,Business,Corporate,Hospitality,Waikato,Basic,10,94.01,Unassigned,2019-07-02
ACC-06746,Joseph Rodriguez,Kiwi Tech,Business,Small Business,Manufacturing,Auckland,Free,12,83.49,Unassigned,2020-05-30
ACC-06747,Robert Martinez,Valley Group,Business,Corporate,Agriculture,Otago,Free,29,0.0,Unassigned,2021-11-20
ACC-06748,Robert Thomas,Northern Holdings,Business,Corporate,Retail,Wellington,Premium,45,227.62,Rob Thompson,2019-03-28
ACC-06749,Sarah Martinez,Ridge Holdings,Business,Small Business,Construction,Canterbury,Basic,43,120.08,Unassigned,2020-09-02
ACC-06752,Mary Martin,Peak Industries,Business,Individual,Healthcare,Wellington,Enterprise,31,197.04,Unassigned,2020-10-29
